Method,Dataset,Feature Selection method,Classification method,No. genes,No. selected genes,Iterations,Initialized particles,Accuracy,Precision,Sensitivity,F-measure
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,31,1000,500,0.7222222222222222,0.7731481481481483,0.7222222222222222,0.6976010101010102
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,31,1000,500,0.7222222222222222,0.6284113060428851,0.7222222222222222,0.6712121212121213
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,193,1000,500,0.8055555555555556,0.8322723028605381,0.8055555555555556,0.7777176527176528
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,193,1000,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,193,1000,500,0.8055555555555556,0.8204539125591758,0.8055555555555556,0.7948957360722066
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,193,1000,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,425,1000,500,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,425,1000,500,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,425,1000,500,0.7777777777777778,0.7807713728766361,0.7777777777777778,0.7622159975101152
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,425,1000,500,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,51,1000,500,0.75,0.648989898989899,0.75,0.6944444444444444
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,51,1000,500,0.6944444444444444,0.5959595959595959,0.6944444444444444,0.6402116402116402
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,51,1000,500,0.75,0.7797619047619047,0.75,0.7175925925925926
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,51,1000,500,0.7222222222222222,0.6342592592592593,0.7222222222222222,0.670594837261504
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,501,10,1000,1000,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,501,10,1000,1000,0.6666666666666666,0.5092592592592593,0.6666666666666666,0.5707282913165267
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,501,10,1000,1000,0.7222222222222222,0.6995149911816578,0.7222222222222222,0.6968749488099335
Hybrid approach,chi2_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,501,10,1000,1000,0.75,0.6504046062869592,0.75,0.6948653198653199
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,1001,20,1000,1000,0.7777777777777778,0.6809826203208557,0.7777777777777778,0.7225182225182225
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,1001,20,1000,1000,0.4444444444444444,0.19753086419753085,0.4444444444444444,0.2735042735042735
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,1001,20,1000,1000,0.5555555555555556,0.4584656084656084,0.5555555555555556,0.49975633528265095
Hybrid approach,Ridge_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,1001,20,1000,1000,0.75,0.6481481481481483,0.75,0.695187165775401
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Naive_Bayes,101,50,1000,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,SVM,101,50,1000,1000,0.75,0.6395502645502646,0.75,0.6860856071382386
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,kNN,101,50,1000,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Artificial_Bee_Colony,Random_Forest,101,50,1000,1000,0.7222222222222222,0.6183862433862433,0.7222222222222222,0.6620615831142147
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,501,191,1000,1000,0.7777777777777778,0.7552521008403361,0.7777777777777778,0.753908128908129
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,501,191,1000,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,501,191,1000,1000,0.75,0.7797619047619047,0.75,0.7330246913580246
Hybrid approach,chi2_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,501,191,1000,1000,0.75,0.6485890652557319,0.75,0.6907894736842104
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,1001,447,1000,1000,0.75,0.6445279866332498,0.75,0.691137566137566
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,1001,447,1000,1000,0.7777777777777778,0.8029100529100529,0.7777777777777778,0.7486383442265795
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,1001,447,1000,1000,0.75,0.7739139515455304,0.75,0.7413580246913579
Hybrid approach,Ridge_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,1001,447,1000,1000,0.7222222222222222,0.625,0.7222222222222222,0.6612862862862863
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Naive_Bayes,101,57,1000,1000,0.7222222222222222,0.6177248677248677,0.7222222222222222,0.6615497076023392
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,SVM,101,57,1000,1000,0.7777777777777778,0.6715969215969216,0.7777777777777778,0.7195378151260504
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,kNN,101,57,1000,1000,0.6944444444444444,0.6006493506493507,0.6944444444444444,0.6300166265336544
Hybrid approach,SVM_RFE_GLA_BRA_180_df,Particle_Swarm_Optimization,Random_Forest,101,57,1000,1000,0.75,0.6433856104908737,0.75,0.6924001924001923
